family,genus,Checked,Changed,subgenus,refgenus,species,origin,extin,duration,ref,ancestor,,range,w,mtheta,lw,lh,ic1,ic2,ic3,fcirc,t,numcham,expans,height,length,fcangle,area,fcarea,clava,chamwl,keel,bidors,biven,biconvex,lobe,double,depth
Globigerinelloididae,Globigerinelloides,Y,Y,,36,subcarinatus,71.1,65.51,5.58999999999999,5060,,,5.59999999999999,1.82781147214037,79.24,1.24081391484176,3.33729881035689,87.56,77.13,73.03,93.7772734852195,169.31,5,1.13463327539329,100.03,333.83,65.32,59875.65,0.29863475386071,1.42387650376587,0.883620120634786,0.971200321647394,49.14,41.49,1.18438177874187,0.840206937899652,0,2
Globigerinelloididae,Globigerinelloides,Y,Y,,36,mendezensis,71.5,65.51,5.98999999999999,5386,,,6,2.21233005194277,75.5333333333333,1.25949823136382,2.93686086148125,92.16,74.7,59.74,92.186671791165,180,5,1.16669526956927,129.08,379.09,90,73325.45,0.31657794121959,1.36238211212915,0.865240610794048,0.952560861261342,90,90,1,0.840121079429489,0,2
Globigerinelloididae,Globigerinelloides,Y,Y,,36,impensus,75.5,65.51,9.98999999999999,5284,,,10,1.77411010249475,43.57,1.26659117898865,3.08046130257983,52.6,37.59,40.52,95.7902738705699,180,8,1.05639860630704,150.01,462.1,90,121679.55,0.17623922836664,1.1768383882725,0.627750472691016,0.948008524054675,90,90,1,0.791248875610915,0,2
Globigerinelloididae,Globigerinelloides,Y,Y,,36,alvarezi,85,65.51,19.49,5042,,,19.5,2.24458177806772,49.1833333333333,1.17820115197164,2.22401522674611,61.76,43.6,42.19,97.0738635236194,180,8,1.12635131292771,120.84,268.75,90,43439.67,0.247477248330846,1.1522391664733,0.751395123919143,0.933783818765262,90,90,1,0.856165108536648,0,2
Globigerinelloididae,Globigerinelloides,Y,Y,,36,asperus,89,65.51,23.49,5283,,,23.5,2.54410542729616,75.64,1.16457267716144,1.85182501585001,88.54,71.37,67.01,98.5459604799155,180,5,1.21161910667448,110.41,204.46,90,30042.46,0.384083393969735,1.3583745133663,0.907811839943495,0.93159349213763,90,90,1,0.837680644118674,0,2
Globigerinelloididae,Globigerinelloides,Y,Y,,36,multispinus,83,66,17,5055,,,17,1.12650659252804,64.5266666666667,1.03163763066202,1.13689610290177,58.75,60.88,73.95,91.9623021136392,179.83,5.5,1.02338560580717,261.22,296.98,89.21,62795.5,0.254715704150775,1.22034013961094,0.918981817765176,0.974490413113168,90,90,1,0.877864133572684,0,2
Globigerinelloididae,Globigerinelloides,Y,Y,,36,prairiehillensis,79,67,12,5056,,,12,4.33903823343236,56.5033333333333,1.2884896690437,1.68278068644561,68.37,52.19,48.95,90.9309193373979,180,7,1.25491599709352,171.9,289.27,90,44594.73,0.381665277489066,1.2579927871815,0.768357737084659,0.934088729489352,90,90,1,0.750515940496647,0,2
Globigerinelloididae,Globigerinelloides,Y,Y,,36,ultramicrus,101.6,70.4,31.2,5061,,,31.2,2.1777169070753,46.96,1.2913125,2.42927248190406,58.91,41.03,40.94,95.8427892379348,180,8.5,1.11034817971672,81.51,198.01,90,25843.11,0.290824904587722,1.12923568396283,0.722480874028339,0.936882658265439,90,90,1,0.896800694774989,0,2
Globigerinelloididae,Globigerinelloides,Y,Y,,36,bollii,84,73,11,5047,,,11,1.55886951372456,60.4733333333333,1.28054784710411,2.51407253494522,57.19,58.07,66.16,91.9796960668743,180,7,1.08061639923819,105.88,266.19,90,45592.56,0.23890038199215,1.28198859576445,0.839088836790751,0.95113961645105,90,90,1,0.758379470582918,0,2
Globigerinelloididae,Globigerinelloides,Y,Y,,36,escheri,92.5,84,8.5,5328,,,8.5,2.63808296178372,77.5433333333333,1.23862293144208,2.14125159642401,76.53,80.08,76.02,97.270779500021,180,6,1.23307835646398,39.15,83.83,90,4115.53,0.37064485011651,1.39845839575607,0.942421298977007,0.942599434317188,90,90,1,0.817272784756788,0,2
Globigerinelloididae,Globigerinelloides,Y,Y,,36,bentonensis,110,94,16,5045,,,16,5.44096977921097,48.6933333333333,1.1945269098498,1.52173688558447,52.75,47.39,45.94,94.0070160653809,180,8,1.2597585915027,193.68,294.73,90,49681.16,0.294640262022867,1.24850726765087,0.714988692931051,0.943482402045101,90,90,1,0.86776427504073,0,2
Globigerinelloididae,Globigerinelloides,Y,Y,,36,pulchellus,103,99.8,3.2,5057,,,3.2,2.28169993989252,48.49,1.24204123768868,2.3342608147837,49.94,46.88,48.65,96.1316336119219,180,7,1.11978093284031,190.48,444.63,90,122440.16,0.256294176681899,1.1728414859058,0.751956933607431,0.938850417007927,90,90,1,0.875974280140386,0,2
Globigerinelloididae,Globigerinelloides,Y,Y,,36,saundersi,117,111.3,5.7,5059,,,5.7,1.7628305753609,82.73,1.11523630611034,2.69294014470511,80.39,92.87,74.93,65.1735547462863,180,5,1.14708414987358,91.22,245.65,88.8,28005.83,0.30080201158116,1.61119082157592,0.828875565756057,0.982124385167983,90,90,1,0.764009717017254,0,0
Globigerinelloididae,Globigerinelloides,Y,Y,,36,aptiense,115.1,112.2,2.89999999999999,5043,,,2.89999999999999,1.56655691688456,67.3533333333333,1.12758319588629,2.09995513683266,63.38,62.66,76.02,95.4686390362211,180,6,1.09275423559159,111.45,234.04,90,35856.24,0.239051835886864,1.27819096401158,0.86561922802685,0.941671861498952,90,90,1,0.880946292729373,0,2
Globigerinelloididae,Globigerinelloides,Y,Y,,36,duboisi,116.6,112.2,4.39999999999999,5050,,,4.39999999999999,2.04796948152469,87.9333333333333,1.22124445136672,2.12497422148897,79.67,99.06,85.07,83.6807673057797,180,4,1.19274789790113,145.47,309.12,90,49023.76,0.35449382095539,1.65343672586718,0.874622306983876,0.922579900182366,90,90,1,0.718795729341597,0,2
Globigerinelloididae,Globigerinelloides,Y,Y,,36,maridalensis,116.6,112.2,4.39999999999999,5053,,,4.39999999999999,1.71737489131514,83.6133333333333,1.0540215649133,1.9494846020872,79.25,85.19,86.4,97.5975597137546,176.99,5,1.13632876561409,156.19,304.49,90,55982.8,0.308827354115907,1.40742723086239,0.965656006727718,0.9354796158037,90,90,1,0.852508927974847,0,2
Globigerinelloididae,Globigerinelloides,Y,Y,,36,lobatus,118.5,113.8,4.7,5435,,,4.7,1.08497044889952,75.9666666666667,1.13880225810272,2.23163974088816,64.65,74.23,89.02,82.9450188975717,180,5,1.01973613177184,128.13,285.94,90,53718.26,0.218515640677863,1.45564844508351,0.906466437842194,0.937137437896498,90,90,1,0.742671765980444,0,2
Globigerinelloididae,Globigerinelloides,Y,Y,,36,algerianus,119,114.7,4.3,5041,,,4.3,2.76419953143478,39.08,1.17888283595127,3.19685469067818,40.75,28.44,48.05,88.1809261036151,172.68,11,1.10426960402617,201.57,644.39,90,254887.34,0.169675394627289,1.13942549019824,0.534794072059473,0.970181591598107,90,90,1,0.875803240439311,0,2
Globigerinelloididae,Globigerinelloides,Y,Y,,36,blowi,127.88,115.9,11.98,5046,,,11.98,1.55219724552737,75.8866666666667,1.15381199769104,1.83341564947435,72.96,70.56,84.14,97.9498056964077,180,5,1.10007973930683,141.73,259.85,90,46173.66,0.30130858155927,1.29777689359582,0.971251914210135,0.918344836752218,90,90,1,0.872325179007058,0,2
Globigerinelloididae,Globigerinelloides,Y,Y,,36,barri,120.5,116.5,4,5044,,,4,1.30726386052183,39.4066666666667,1.20078749968849,1.36302164954437,35,43.32,39.9,98.8320462343204,180,7.5,1.03648186565473,344.58,469.67,90,148604.09,0.184940199156026,1.11843050270903,0.6404889045615,0.943075620602871,90,90,1,0.912177822759146,0,2
Globigerinelloididae,Globigerinelloides,Y,Y,,36,ferreolensis,120.7,116.6,4.10000000000001,5051,,,4.10000000000001,3.16877810623382,43.24,1.37920340529036,2.0152988950798,53.19,41.05,35.48,95.5489604291285,180,7,1.16573816000386,211.78,426.8,90,107579.37,0.269826547599228,1.16747319887558,0.636097561218104,0.96034756187361,90,90,1,0.895283519077269,0,2
Globigerinelloididae,Globigerinelloides,Y,Y,,36,gottisi,119.8,117.5,2.3,5052,,,2.3,2.17406339993223,74.59,0.956372380625215,1.75261348990405,86.37,74.23,63.17,96.0803560316047,180,6,1.16710133729911,139.66,244.77,90,22971.91,0.309568512152451,1.34312578733153,0.895597652483242,0.93300934430328,90,90,1,0.879077663433619,0,2
Globigerinelloididae,Globigerinelloides,Y,Y,,36,sigali,119,118.5,0.5,5438,,,0.5,1.38121051964315,57.3833333333333,1.06729690754687,2.15988016870984,60.47,58.6,53.08,92.7215100477292,145.98,4,1.04827042026767,253.69,547.94,69.66,205739.93,0.249979622331941,1.13542997612404,0.868518504824748,0.992769162969031,41.91,24.59,1.70435136234242,0.886579998935797,0,0
Globigerinelloididae,Globigerinelloides,Y,Y,,36,paragottisi,140.2,125,15.2,5423,,,15.2,2.72419106744608,77.8633333333333,1.28245871974666,2.13922213622291,94.15,73.17,66.27,98.5062932897784,180,5,1.23753210626132,103.36,221.11,90,26987.77,0.391530682231248,1.42705345600556,0.910006041934136,0.934785974632481,90,90,1,0.838006469903953,0,2
Globigerinidae,Globigerinoides.Br,Y,,,38,pyramidalis,0.01,-0.0000001,0.0100001,1077,,,0.0100001,0.733299067921901,120.71,1,0.801933145388643,108.71,132.71,0,96.3072955963259,58.61,3,0.905785210631242,124.15,99.56,90,6923.04,0.23361557928309,1.20333262175319,1.40944993011842,0.950488116534628,90,90,1,0.946212508417131,0,3
Globigerinidae,Globigerinoides.Br,Y,,,38,cyclostomus,1,-0.0000001,1.0000001,1076,74,,1.0000001,1.1573046231317,114.43,1.08991925939563,1.08721085528073,139.29,89.57,0,85.2559018667922,91.01,3,1.09022077747211,374.38,407.03,90,113526.91,0.434732875227556,1.38155353096638,1.2538286165861,0.924758315333518,90,90,1,0.900573410099733,0,3
Globigerinidae,Globigerinoides.Br,Y,,,38,ruber,5.8,-0.0000001,5.8000001,74,76,,5.8000001,1.537,137.34,1.255,1.083,110.866,163.813,999,96.6,122,2.75,1.185,497.84,518.16,88.101,107791.3,0.463845412384858,1.50003693198472,1.222184831005,0.940424092040654,90,90,1,0.855903778919835,0,3
Globigerinidae,Globigerinoides.Br,Y,,,38,elongatus,9.1,-0.0000001,9.1000001,60,,,9.1000001,0.78,139.011,1.034,1.015,83.53,194.491,999,93.2,117,3,0.918,372.056,327.338,76.687,91481.72,0.308670191159502,1.2657555716371,1.40147551220814,0.926778853030647,90,90,1,0.895275457177268,0,3
Globigerinidae,Globigerinoides.Br,Y,,,38,seigliei,9.1,4.8,4.3,601a,76,,4.3,3.07449228404848,110.66,1.30022798202705,0.893629371644174,133.3,88.02,0,88.6165217389742,70.67,3,1.37932234723876,620.19,554.22,90,211528.68,0.522729021899063,1.45340257751688,0.905020536094605,0.908573724818674,49,42.91,1.14192495921697,0.843272324538657,0,3
Globigerinidae,Globigerinoides.Br,Y,,,38,subquadratus,22.5,11.4,11.1,76,289a,,11.1,1.36,135.987,1.199,1.092,94.878,177.097,999,97,97,3,1.096,334.962,361.95,69.388,84808.93,0.528716256648917,1.44641878433676,1.27887852507111,0.92857305934832,90,90,1,0.880211330488547,0,3
Globigerinidae,Globigerinoides.Br,Y,,,38,mitra,18,12.1,5.9,1019,76,,5.9,1.72612132759006,119.275,1.2899822325561,0.832013858813339,129.53,109.02,0,96.3156536904207,90.89,3,1.20474015614992,577.25,480.28,90,195503.76,0.538478390390037,1.55496939412474,1.14104310728085,0.912377605298299,90,90,1,0.885832392708459,0,3
Globigerinidae,Globigerinoides.Br,Y,,,38,diminutus,17.3,14.8,2.5,59,76,,2.5,1.926,127.111,1.108,1.008,94.478,159.745,999,93.2,85,3,1.204,183.573,167.409,59.062,23904.21,0.511516172255849,1.21569463745864,1.37114332958771,0.924503669960488,90,90,1,0.930364449399221,0,3
Globigerinidae,Globigerinoides.Bu,Y,,,38,gomitulus,1,-0.0000001,1.0000001,61,,,1.0000001,1.887,133.726,1.238,1.073,77.645,189.807,999,95.1,105,3,1.182,311.727,316.345,74.954,215564.93,0.489526056024048,1.22666803361218,1.42214342551231,0.896155525652025,90,90,1,0.886460248983909,0,3
Globigerinidae,Globigerinoides.Bu,Y,,,38,conglobatus,6,-0.0000001,6.0000001,57,1010,,6.0000001,2.073,88.089,1.163,0.984,110.778,85.737,67.751,96.4,100,3.75,1.19,683.846,664.308,60.407,497116.25,0.444281835486166,1.30920386920693,1.33540049227489,0.966119733109495,90,90,1,0.896375010347108,0,3
Globigerinidae,Globigerinoides.Bu,Y,,,38,obliquus,21.5,1.3,20.2,62,65,,20.2,3.476,103.17,1.06,1.06,80.318,107.681,121.513,92.4,108,3.5,1.451,425.938,459.154,64.073,119796.82,0.462328048440685,1.28003440775742,1.09038292426251,0.936785942505518,65.88,35.94,1.8330550918197,0.87169337608415,0,3
Globigerinidae,Globigerinoides.Bu,Y,,,38,extremus,8.3,1.98,6.32,1010,62,,6.32,1.10189362947269,93.1633333333333,1.0991696657493,1.00656306246982,68.74,101.93,108.82,95.9385753617903,127.71,4,1.03397667381655,455.58,458.57,90,127675.33,0.309682536164191,1.20824326090162,1.24030671375677,0.894604504384987,90,90,1,0.902986474423923,0,3
Globigerinidae,Globigerinoides.Bu,Y,,,38,altiapertura,22.2,16.4,5.8,65,69,,5.8,3.66409715823853,89.1,1.20398110661269,0.964353387020369,127.44,87.6,52.26,97.6131176159963,157.83,4,1.33379333513706,506.64,488.58,90,184537.56,0.61696556516733,1.35330398254832,0.960367337610445,0.929522553765113,90,90,1,0.913314904755477,0,3
Globigerinidae,Globigerinoides.Bu,Y,,,38,primordius,26.7,19.3,7.4,69,536,,7.4,1.85143674455481,88.4266666666667,1.21693353805659,1.26258081199897,102.6,93.62,69.06,96.7998205957524,150.53,3.75,1.22288456352433,386.7,488.24,90,158260.78,0.501809102672184,1.37994810125802,1.00134048917097,0.940249422874479,90,90,1,0.895614952942944,0,3
Globigerinidae,Globigerinoides.C,Y,,,38,sacculifer,17.7,-0.0000001,17.7000001,71,70,,17.7000001,1.41637766551051,94.4133333333333,1.22707955199433,1.47058823529412,93.59,102.34,87.31,94.0289115875004,173.24,3.75,1.14741099217912,367.37,540.25,68.97,175146.16,0.339464079600718,1.32228963381341,1.09405955122918,0.979887801966839,90,90,1,0.892823658989029,0,3
Globigerinidae,Globigerinoides.C,Y,,,38,quadrilobatus,18.2,-0.0000001,18.2000001,70,68,,18.2000001,4.778,99.037,1.261,1.163,81.971,117.523,97.617,97.5,106,3.5,1.502,504.701,540.987,89.155,199249.73,0.49724007154238,1.3980110001349,0.991329391311945,0.922746165887118,90,90,1,0.873755955066592,0,3
Globigerinidae,Globigerinoides.C,Y,,,38,immaturus,21,-0.0000001,21.0000001,68,656a,,21.0000001,1.77066500376169,110.62,1.35526774812489,1.41018683960911,120.84,100.4,0,97.0303036962246,180,3,1.1911319269268,453.33,639.28,90,229599.57,0.508303303878139,1.59595850117071,1.12845304485305,0.930291335247329,90,90,1,0.880777719574764,0,3
Globigerinidae,Globigerinoides.C,Y,,,38,triloba,22.3,1.7,20.6,656a,330a,,20.6,9.04698529971175,79.5033333333333,1.26663534386563,1.21292529040627,111.81,74.11,52.59,97.9843320198264,150.47,3.25,1.53927179157143,339.18,411.4,90,118907.89,0.680872732667277,1.36666049226249,0.933811772166393,0.929206455073949,90,90,1,0.922824169106714,0,3
Globigerinidae,Globigerinoides.C,Y,,,38,fistulosus,2.4,1.77,0.63,66,71,,0.63,3.15728243934971,95.8066666666667,1.3826891543687,1.73122541467865,99.26,100.53,87.63,83.3024304096656,144.29,4,1.34437153949541,668.59,1157.48,59.84,670491.2,0.455657389686845,1.4824152510435,0.964012058153407,0.992797873517947,90,90,1,0.839735080031995,0,3
Globigerinidae,Globigerinoides.C,Y,,,38,sicanus,16.7,15.1,1.6,75,656a,,1.6,2.403,128.102,1.064,1.03,158.138,98.067,999,95.8,103,2.75,1.349,420.914,408.214,89.528,132698.31,0.90974481890538,1.26834859040168,1.2502058361992,0.919205252093942,90,90,1,0.921819717816472,0,3
Globigerinidae,Globigerinoides.W,Y,,,38,bollii,12.5,2,10.5,1017,685a,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,0
Globigerinidae,Globigerinoides.W,Y,,,38,kennetti,8.3,5,3.3,1018,1017,,3.3,1.36428809823269,111.115,1.17336523904869,1.19718801415965,135.88,86.35,0,95.5026899315852,161.94,3,1.11035540662187,200.57,240.12,90,39183.25,0.480293237544104,1.19909025941692,1.41173498006347,0.926733310796671,90,90,1,0.901808164386406,0,3
Globigerinidae,Globoturborotalita,Y,,,55,anguliofficinalis,34.5,25,9.5,256,1125,,9.5,2.028,75.109,1.214,1.412,63.518,73.917,87.892,97.1,162,4.75,1.149,225.213,325.12,89.279,33685.93,0.346614743900495,1.27735262876602,0.951533333879097,0.924716257763509,90,90,1,0.825736660646574,0,0
Globigerinidae,Globoturborotalita,Y,,,55,ouachitaensis,43.2,25,18.2,509,1124,,18.2,1.174,99.932,1.141,1.286,70.181,84.998,144.615,98.2,123,3.75,1.083,174.752,232.664,89.012,42282.15,0.334655404230863,1.31735280341192,1.09390034595262,0.934227158797659,90,90,1,0.833258309881016,0,0
Globigerinidae,Globoturborotalita,Y,,,55,gnaucki,35.3,31,4.3,1125,509,,4.3,2.80905013904136,79.68,1.17968723726249,1.29855995261541,91.68,81.5,65.86,96.3175291457644,139.92,4.5,1.28188579563501,350.78,270.13,90,77014.62,0.339660703383332,1.49793291802095,0.894535028582699,0.931524526951643,90,90,1,0.806642735073069,0,0
Globigerinidae,Globoturborotalita,Y,,,55,bassriverensis,55.2,42.4,12.8,1124,409,,12.8,2.13778448662731,95.14,0.950744907266646,1.07272727272727,109.34,98.68,77.4,81.5929015953474,96.02,4,1.25009166934309,145.75,156.35,90,20304.8,0.362027205389859,1.39229872727089,1.01769972492129,0.891502710407533,45.19,90,0.502111111111111,0.875429042288301,0,0
Globigerinidae,Guembelitrioides,Y,,,60,nuttalli,49,42.3,6.7,406,412,,6.7,2.412,94.017,1.033,1.011,76.192,96.381,109.477,96.9,74,3.75,1.288,476.685,459.288,88.221,95262.78,0.351964114421183,1.37177947939511,1.04119327785396,0.936913042034801,90,90,1,0.812816403686393,0,2
Globigerinidae,Orbulina,Y,,,80,bilobata,15.1,-0.0000001,15.1000001,1022,107,,15.1000001,5.85224243886734,112.925,1.32364225424162,1.22345643010525,152.38,73.47,0,93.0257173632905,154.54,2,1.64244970770827,377.21,461.5,90,125107.8,0.771140968029172,1.3839270498118,1.10588165535281,0.929552438935417,90,90,1,0.893046003550677,0,3
Globigerinidae,Orbulina,Y,,,80,suturalis,15.1,-0.0000001,15.1000001,108,1021,,15.1000001,6.647,82.511,1.016,1.004,96.734,72.267,78.532,99,107,1,1.574,429.986,399.143,89.658,135138.28,1.00474758151428,1.5433081466305,0.87557117693635,0.922610161217327,90,90,1,0.971564055015008,0,3
Globigerinidae,Orbulina,Y,,,80,universa,15.2,-0.0000001,15.2000001,109,108,,15.1,6.16,93.773,1.012,1,112.906,95.864,72.548,99.3,114,1,1.654,401.32,404.707,89.648,122706.39,1.00259913114549,1.63723020965848,0.865653371612605,0.934141020408497,90,90,1,0.974994265497952,0,3
Globigerinidae,Orbulinoides,Y,,,81,beckmanni,40.6,40.1,0.5,282,1210,,0.5,3.222,75.062,0.984,1.026,94.245,62.288,68.653,97,107,2.25,1.341,649.111,663.222,89.781,334791.52,0.792688864998731,1.04334047497699,1.24958447057842,0.927238679396487,90,90,1,0.93705320678442,0,3
Globigerinidae,Paragloborotalia,Y,,,83,opima,30.3,26.3,4,1119,,,4,1.28672406199488,76.36,1.21647757797933,1.44498667367394,77.71,77.93,73.44,86.9340290583458,180,5,1.05385172276349,266.39,384.93,90,84982.38,0.250725738676653,1.19401427560106,0.988243646817361,0.937435812801455,90,90,1,0.911659216519706,0,1
Globigerinidae,Paragloborotalia,Y,,,83,nana,47.3,27.1,20.2,493,1117,,20.2,2.62,84.343,1.174,1.352,76.234,79.198,97.597,97.7,144,4.75,1.242,232.833,330.2,72.317,104304.94,0.339484208513997,1.25362505090706,1.14517989400161,0.917609370966844,90,90,1,0.86535487370946,0,1
Globigerinidae,Paragloborotalia,Y,,,83,griffinoides,55.5,33.7,21.8,1117,674,,21.8,3.05506065226774,83.44,1.19904865032098,1.40880588876772,85.52,81.91,82.89,88.3652881826585,155.45,4,1.29734841889544,220.08,310.05,90,59183.52,0.441638483145308,1.35407731762227,1.06602900230102,0.914701836656566,90,90,1,0.86730213890503,0,1
Globigerinidae,Parasubbotina,Y,,,84,griffinae,49.6,37,12.6,395,412,,12.6,3.708,78.899,1.241,1.285,68.842,79.101,88.754,97.7,162,4.5,1.345,289.748,417.689,72.676,94440.92,0.472587729979759,1.45036232156209,1.0188240745127,0.928081514991386,90,90,1,0.795689307301674,0,1
Globigerinidae,Parasubbotina,Y,,,84,pseudowilsoni,48.4,39.6,8.8,1123,674,,8.8,3.47068428599194,79.7366666666667,1.22216505453797,1.46865339433659,92.78,76.46,69.97,96.0049657538975,178.21,5,1.30232167649054,161.74,237.54,90,33498.96,0.41643053993318,1.31603431942216,0.993964283082751,0.927020543052051,90,90,1,0.889737761224192,0,1
Globigerinidae,Parasubbotina,Y,,,84,eoclava,49.9,44.7,5.2,1120,412,,5.2,3.36572899385494,89.58,1.31475014286621,1.67132133344096,91.8,102.83,74.11,92.3188454727938,170.79,4,1.35641446799878,247.78,414.12,90,95065.46,0.508539799838974,1.60833303237039,0.912309558676725,0.94216340930344,90,90,1,0.844797303460067,0,1
Globigerinidae,Parasubbotina,Y,,,84,inaequispira,55.5,47.2,8.3,412,674,,8.3,3.002,91.696,1.321,1.585,107.327,100.925,66.837,99.1,170,4,1.289,225.425,360.362,88.913,102375.42,0.399452231795484,1.56488372895578,0.94102402956488,0.939918171503144,90,90,1,0.761936766802139,0,1
Globigerinidae,Parasubbotina,Y,,,84,varianta,63.6,55,8.6,674,556,,20,2.175,95.754,1.185,1.447,81.245,115.304,90.714,98.1,135,4,1.223,166.584,267.195,86.028,80739.18,0.468964510167183,1.36140499022971,0.997988702215171,0.931734771212781,90,90,1,0.831302639974964,0,1
Globigerinidae,Parasubbotina,Y,,,84,variospira,61.7,58.8,2.90000000000001,1218,674,,4,1.79724983537582,74.1,1.32701391135555,1.47500779133603,76.7,73.65,71.95,85.9542055441242,153.3,5,1.12833104340311,417.13,615.27,90,173408.79,0.309003597799166,1.37305385526365,0.890345176491696,0.925749799356592,90,90,1,0.839088925103062,0,1
